Date,MktRF,SMB,HML,RF,rawdate,,
12/9/2013,0.17,-0.43,0.02,0,20131209,,
12/10/2013,-0.34,-0.57,0.24,0,20131210,,
12/11/2013,-1.17,-0.36,0.05,0,20131211,,
12/12/2013,-0.23,0.36,0.24,0,20131212,,
12/13/2013,0.1,0.24,0,0,20131213,,
12/16/2013,0.67,0.59,-0.13,0,20131216,,
12/17/2013,-0.26,0.17,-0.13,0,20131217,,
12/18/2013,1.55,-0.49,0.06,0,20131218,,
12/19/2013,-0.1,-0.56,0.24,0,20131219,,
12/20/2013,0.69,1.29,-0.31,0,20131220,,
12/23/2013,0.62,0.48,0,0,20131223,,
12/24/2013,0.34,0.1,0.09,0,20131224,,
12/26/2013,0.44,-0.32,-0.31,0,20131226,,
12/27/2013,-0.05,-0.06,0.24,0,20131227,,
12/30/2013,0,0.03,-0.3,0,20131230,,
12/31/2013,0.44,-0.18,0.08,0,20131231,,
1/2/2014,-0.88,-0.28,0.16,0,20140102,,
1/3/2014,0.03,0.36,0.04,0,20140103,,
1/6/2014,-0.34,-0.58,0.28,0,20140106,,
1/7/2014,0.68,0.39,-0.39,0,20140107,,
1/8/2014,0.04,0.01,-0.11,0,20140108,,
1/9/2014,0.02,0.19,-0.41,0,20140109,,
1/10/2014,0.27,0.55,-0.82,0,20140110,,
1/13/2014,-1.32,-0.07,0.12,0,20140113,,
1/14/2014,1.15,0.17,-0.32,0,20140114,,
1/15/2014,0.53,0.21,0.2,0,20140115,,
1/16/2014,-0.07,0.31,-0.7,0,20140116,,
1/17/2014,-0.39,0.04,0.03,0,20140117,,
1/21/2014,0.3,0.46,-0.01,0,20140121,,
1/22/2014,0.15,0.27,0.21,0,20140122,,
1/23/2014,-0.86,0.16,-0.54,0,20140123,,
1/24/2014,-2.19,-0.38,0.17,0,20140124,,
1/27/2014,-0.65,-0.85,0.41,0,20140127,,
1/28/2014,0.73,0.17,0.05,0,20140128,,
1/29/2014,-1.07,-0.4,0.23,0,20140129,,
1/30/2014,1.22,0.3,-0.38,0,20140130,,
1/31/2014,-0.66,-0.07,-0.33,0,20140131,,
2/3/2014,-2.49,-0.87,0.27,0,20140203,,
2/4/2014,0.77,-0.04,-0.05,0,20140204,,
2/5/2014,-0.23,-0.61,0.21,0,20140205,,
2/6/2014,1.21,-0.5,0.25,0,20140206,,
2/7/2014,1.33,-0.17,-0.63,0,20140207,,
2/10/2014,0.16,0.13,-0.48,0,20140210,,
2/11/2014,1.09,-0.2,0.25,0,20140211,,
2/12/2014,0.11,0.25,-0.06,0,20140212,,
2/13/2014,0.72,0.73,-0.07,0,20140213,,
2/14/2014,0.42,-0.36,0.38,0,20140214,,
2/18/2014,0.27,0.98,-0.23,0,20140218,,
2/19/2014,-0.74,-0.27,-0.44,0,20140219,,
2/20/2014,0.7,0.55,-0.21,0,20140220,,
2/21/2014,-0.09,0.34,-0.05,0,20140221,,
2/24/2014,0.65,0.17,0.32,0,20140224,,
2/25/2014,-0.1,0.13,-0.59,0,20140225,,
2/26/2014,0.12,0.67,-0.1,0,20140226,,
2/27/2014,0.54,0.16,0.02,0,20140227,,
2/28/2014,0.15,-0.72,0.82,0,20140228,,
3/3/2014,-0.7,0.08,0.14,0,20140303,,
3/4/2014,1.67,1.11,-0.15,0,20140304,,
3/5/2014,0.01,-0.28,0.3,0,20140305,,
3/6/2014,0.16,-0.33,0.77,0,20140306,,
3/7/2014,0.04,-0.12,0.54,0,20140307,,
3/10/2014,-0.09,-0.11,0.07,0,20140310,,
3/11/2014,-0.62,-0.54,-0.2,0,20140311,,
3/12/2014,0.13,0.3,-0.18,0,20140312,,
3/13/2014,-1.21,-0.11,0.22,0,20140313,,
3/14/2014,-0.16,0.7,-0.07,0,20140314,,
3/17/2014,0.9,-0.36,0.02,0,20140317,,
3/18/2014,0.82,0.74,-0.39,0,20140318,,
3/19/2014,-0.59,-0.18,0.63,0,20140319,,
3/20/2014,0.52,-0.49,1,0,20140320,,
3/21/2014,-0.37,-0.28,0.88,0,20140321,,
3/24/2014,-0.64,-0.89,0.9,0,20140324,,
3/25/2014,0.3,-0.34,0.13,0,20140325,,
3/26/2014,-0.89,-1.17,0.25,0,20140326,,
3/27/2014,-0.19,-0.1,-0.33,0,20140327,,
3/28/2014,0.41,-0.44,0.54,0,20140328,,
3/31/2014,0.97,0.99,-0.18,0,20140331,,
4/1/2014,0.87,0.73,-0.39,0,20140401,,
4/2/2014,0.29,0.04,0.13,0,20140402,,
4/3/2014,-0.31,-0.9,0.8,0,20140403,,
4/4/2014,-1.47,-1.13,0.69,0,20140404,,
4/7/2014,-1.26,-0.29,-0.05,0,20140407,,
4/8/2014,0.5,0.3,-0.2,0,20140408,,
4/9/2014,1.21,0.33,-0.88,0,20140409,,
4/10/2014,-2.24,-0.7,0.79,0,20140410,,
4/11/2014,-1.07,-0.4,0.25,0,20140411,,
4/14/2014,0.7,-0.51,0.21,0,20140414,,
4/15/2014,0.59,-0.37,0.2,0,20140415,,
4/16/2014,1.13,0.03,-0.38,0,20140416,,
4/17/2014,0.23,0.34,0.21,0,20140417,,
4/21/2014,0.36,0.21,-0.43,0,20140421,,
4/22/2014,0.58,0.72,-0.35,0,20140422,,
4/23/2014,-0.31,-0.65,0.89,0,20140423,,
4/24/2014,0.08,-0.41,-0.19,0,20140424,,
4/25/2014,-1.05,-0.94,0.56,0,20140425,,
4/28/2014,0.11,-0.63,-0.58,0,20140428,,
4/29/2014,0.56,-0.23,-0.13,0,20140429,,
4/30/2014,0.35,0.24,-0.04,0,20140430,,
5/1/2014,0.04,-0.15,-0.18,0,20140501,,
5/2/2014,-0.07,0.2,0.43,0,20140502,,
5/5/2014,0.13,-0.28,-0.55,0,20140505,,
5/6/2014,-1.03,-0.53,0.12,0,20140506,,
5/7/2014,0.45,-0.85,1.12,0,20140507,,
5/8/2014,-0.26,-1.01,0.38,0,20140508,,
5/9/2014,0.25,0.7,-0.36,0,20140509,,
5/12/2014,1.2,1.39,-0.25,0,20140512,,
5/13/2014,-0.05,-1.06,0.22,0,20140513,,
5/14/2014,-0.6,-1.08,-0.46,0,20140514,,
5/15/2014,-0.9,0.35,-0.27,0,20140515,,
5/16/2014,0.36,0.27,-0.42,0,20140516,,
5/19/2014,0.5,0.61,0.06,0,20140519,,
5/20/2014,-0.78,-0.82,0.24,0,20140520,,
5/21/2014,0.81,-0.27,0.1,0,20140521,,
5/22/2014,0.36,0.63,-0.25,0,20140522,,
5/23/2014,0.49,0.61,-0.22,0,20140523,,
5/27/2014,0.69,0.68,-0.17,0,20140527,,
5/28/2014,-0.11,-0.31,0.22,0,20140528,,
5/29/2014,0.54,-0.2,-0.12,0,20140529,,
5/30/2014,0.06,-0.68,0.25,0,20140530,,
6/2/2014,0.06,-0.69,0.38,0,20140602,,
6/3/2014,-0.05,-0.26,0.19,0,20140603,,
6/4/2014,0.28,0.23,-0.08,0,20140604,,
6/5/2014,0.77,1.29,-0.19,0,20140605,,
6/6/2014,0.54,0.49,-0.01,0,20140606,,
6/9/2014,0.22,1.02,-0.32,0,20140609,,
6/10/2014,-0.03,-0.18,-0.04,0,20140610,,
6/11/2014,-0.34,-0.13,-0.25,0,20140611,,
6/12/2014,-0.68,0.11,0.17,0,20140612,,
6/13/2014,0.31,-0.06,-0.18,0,20140613,,
6/16/2014,0.13,0.47,-0.7,0,20140616,,
6/17/2014,0.34,0.54,0.47,0,20140617,,
6/18/2014,0.75,-0.27,-0.1,0,20140618,,
6/19/2014,0.12,-0.15,-0.02,0,20140619,,
6/20/2014,0.18,0.18,0.06,0,20140620,,
6/23/2014,-0.01,-0.26,0.11,0,20140623,,
6/24/2014,-0.72,-0.34,-0.24,0,20140624,,
6/25/2014,0.53,0.35,0.14,0,20140625,,
6/26/2014,-0.11,-0.08,0.03,0,20140626,,
6/27/2014,0.26,0.48,-0.22,0,20140627,,
6/30/2014,0.07,0.26,0.17,0,20140630,,
7/1/2014,0.74,0.49,-0.39,0,20140701,,
7/2/2014,-0.03,-0.46,-0.19,0,20140702,,
7/3/2014,0.59,0.21,0.1,0,20140703,,
7/7/2014,-0.62,-1.26,0.35,0,20140707,,
7/8/2014,-0.82,-0.67,0.72,0,20140708,,
7/9/2014,0.46,-0.39,-0.11,0,20140709,,
7/10/2014,-0.49,-0.58,-0.02,0,20140710,,
7/11/2014,0.12,-0.22,-0.37,0,20140711,,
7/14/2014,0.46,0.01,-0.16,0,20140714,,
7/15/2014,-0.32,-0.95,1.01,0,20140715,,
7/16/2014,0.32,-0.62,0.34,0,20140716,,
7/17/2014,-1.21,-0.4,0.2,0,20140717,,
7/18/2014,1.12,0.49,-0.48,0,20140718,,
7/21/2014,-0.25,-0.23,0.05,0,20140721,,
7/22/2014,0.53,0.25,-0.32,0,20140722,,
7/23/2014,0.19,0.13,-0.73,0,20140723,,
7/24/2014,0.05,-0.28,0.01,0,20140724,,
7/25/2014,-0.53,-0.36,0.15,0,20140725,,
7/28/2014,-0.08,-0.47,0.26,0,20140728,,
7/29/2014,-0.33,0.7,-0.65,0,20140729,,
7/30/2014,0.12,0.44,-0.32,0,20140730,,
7/31/2014,-2.03,-0.2,0.48,0,20140731,,
8/1/2014,-0.32,-0.2,-0.05,0,20140801,,
8/4/2014,0.74,0.02,-0.25,0,20140804,,
8/5/2014,-0.84,0.78,-0.17,0,20140805,,
8/6/2014,0.02,0.39,0.14,0,20140806,,
8/7/2014,-0.52,-0.04,-0.13,0,20140807,,
8/8/2014,1.13,-0.2,-0.18,0,20140808,,
8/11/2014,0.4,0.59,-0.29,0,20140811,,
8/12/2014,-0.23,-0.59,0.27,0,20140812,,
8/13/2014,0.69,-0.08,-0.26,0,20140813,,
8/14/2014,0.44,-0.24,0.03,0,20140814,,
8/15/2014,0,-0.15,-0.14,0,20140815,,
8/18/2014,0.93,0.6,-0.19,0,20140818,,
8/19/2014,0.49,-0.12,-0.1,0,20140819,,
8/20/2014,0.19,-0.64,0.28,0,20140820,,
8/21/2014,0.28,-0.14,0.81,0,20140821,,
8/22/2014,-0.1,0.3,-0.35,0,20140822,,
8/25/2014,0.5,-0.24,0.03,0,20140825,,
8/26/2014,0.19,0.7,-0.31,0,20140826,,
8/27/2014,0,-0.23,0.14,0,20140827,,
8/28/2014,-0.19,-0.42,0.1,0,20140828,,
8/29/2014,0.39,0.28,0.07,0,20140829,,
9/2/2014,0.06,0.47,-0.1,0,20140902,,
9/3/2014,-0.14,-0.55,0.25,0,20140903,,
9/4/2014,-0.17,-0.15,-0.14,0,20140904,,
9/5/2014,0.45,-0.26,-0.05,0,20140905,,
9/8/2014,-0.22,0.53,-0.45,0,20140908,,
9/9/2014,-0.72,-0.42,-0.01,0,20140909,,
9/10/2014,0.45,0.21,-0.4,0,20140910,,
9/11/2014,0.19,0.48,0.21,0,20140911,,
9/12/2014,-0.55,-0.23,0.15,0,20140912,,
9/15/2014,-0.28,-1.07,0.64,0,20140915,,
9/16/2014,0.7,-0.39,-0.13,0,20140916,,
9/17/2014,0.17,0.09,-0.21,0,20140917,,
9/18/2014,0.5,0.02,0,0,20140918,,
9/19/2014,-0.18,-0.96,0.04,0,20140919,,
9/22/2014,-0.97,-0.56,0.09,0,20140922,,
9/23/2014,-0.62,-0.31,-0.06,0,20140923,,
9/24/2014,0.81,0.09,-0.92,0,20140924,,
9/25/2014,-1.62,0.09,0.13,0,20140925,,
9/26/2014,0.85,-0.04,-0.25,0,20140926,,
9/29/2014,-0.22,0.17,-0.45,0,20140929,,
9/30/2014,-0.4,-1.01,0.13,0,20140930,,
10/1/2014,-1.39,-0.15,0.32,0,20141001,,
10/2/2014,0.15,1.01,-0.37,0,20141002,,
10/3/2014,1.08,-0.38,-0.43,0,20141003,,
10/6/2014,-0.26,-0.77,0.37,0,20141006,,
10/7/2014,-1.56,-0.13,0.15,0,20141007,,
10/8/2014,1.7,0.03,-0.06,0,20141008,,
10/9/2014,-2.17,-0.42,-0.38,0,20141009,,
10/10/2014,-1.3,-0.16,0.55,0,20141010,,
10/13/2014,-1.59,1.33,0.52,0,20141013,,
10/14/2014,0.28,0.85,-0.09,0,20141014,,
10/15/2014,-0.53,1.83,-1.38,0,20141015,,
10/16/2014,0.22,1.08,0.19,0,20141016,,
10/17/2014,1.14,-1.57,-0.09,0,20141017,,
10/20/2014,0.94,0.21,-0.34,0,20141020,,
10/21/2014,1.98,-0.42,0.04,0,20141021,,
10/22/2014,-0.85,-0.56,0.19,0,20141022,,
10/23/2014,1.29,0.52,-0.46,0,20141023,,
10/24/2014,0.66,-0.46,-0.12,0,20141024,,
10/27/2014,-0.17,0.11,-0.29,0,20141027,,
10/28/2014,1.37,1.58,-0.02,0,20141028,,
10/29/2014,-0.18,-0.03,0.41,0,20141029,,
10/30/2014,0.6,0.28,-0.5,0,20141030,,
10/31/2014,1.23,0.29,0.16,0,20141031,,
11/3/2014,-0.01,-0.27,-0.05,0,20141103,,
11/4/2014,-0.35,-0.01,-0.2,0,20141104,,
11/5/2014,0.48,-0.54,0.85,0,20141105,,
11/6/2014,0.49,0.09,-0.49,0,20141106,,
11/7/2014,0.09,0.01,0.47,0,20141107,,
11/10/2014,0.33,0.2,-0.49,0,20141110,,
11/11/2014,0.1,0.02,-0.29,0,20141111,,
11/12/2014,0.07,0.76,-0.28,0,20141112,,
11/13/2014,-0.03,-0.92,-0.28,0,20141113,,
11/14/2014,0.06,-0.15,0.15,0,20141114,,
11/17/2014,-0.05,-0.98,0.27,0,20141117,,
11/18/2014,0.51,0.05,-0.36,0,20141118,,
11/19/2014,-0.21,-0.94,0,0,20141119,,
11/20/2014,0.31,0.87,0.01,0,20141120,,
11/21/2014,0.48,-0.4,-0.07,0,20141121,,
11/24/2014,0.4,0.94,-0.53,0,20141124,,
11/25/2014,-0.09,0.05,-0.03,0,20141125,,
11/26/2014,0.3,0.1,-0.47,0,20141126,,
11/28/2014,-0.35,-0.91,-1.06,0,20141128,,
12/1/2014,-0.9,-0.96,0.58,0,20141201,,
12/2/2014,0.65,0.41,0.06,0,20141202,,
12/3/2014,0.46,0.45,0.31,0,20141203,,
12/4/2014,-0.17,-0.32,0.09,0,20141204,,
12/5/2014,0.25,0.58,0.23,0,20141205,,
12/8/2014,-0.82,-0.58,0.24,0,20141208,,
12/9/2014,0.13,1.71,-0.16,0,20141209,,
12/10/2014,-1.72,-0.62,-0.1,0,20141210,,
12/11/2014,0.5,-0.08,-0.17,0,20141211,,
12/12/2014,-1.55,0.49,-0.55,0,20141212,,
12/15/2014,-0.68,-0.26,0.1,0,20141215,,
12/16/2014,-0.8,0.62,0.57,0,20141216,,
12/17/2014,2.15,0.84,-0.09,0,20141217,,
12/18/2014,2.36,-0.88,-0.19,0,20141218,,
12/19/2014,0.43,-0.23,0.2,0,20141219,,
12/22/2014,0.37,0.2,-0.07,0,20141222,,
12/23/2014,0.21,-0.28,1.09,0,20141223,,
12/24/2014,0.07,0.36,-0.18,0,20141224,,
12/26/2014,0.39,0.37,-0.31,0,20141226,,
12/29/2014,0.13,0.16,0.57,0,20141229,,
12/30/2014,-0.48,0.05,0.34,0,20141230,,
12/31/2014,-0.93,0.5,-0.39,0,20141231,,
1/2/2015,-0.12,-0.6,0.09,0,20150102,,
1/5/2015,-1.84,0.33,-0.65,0,20150105,,
1/6/2015,-1.04,-0.79,-0.26,0,20150106,,
1/7/2015,1.19,0.17,-0.62,0,20150107,,
1/8/2015,1.81,-0.12,-0.29,0,20150108,,
1/9/2015,-0.85,0.01,-0.49,0,20150109,,
1/12/2015,-0.79,0.39,-0.41,0,20150112,,
1/13/2015,-0.19,0.29,0,0,20150113,,
1/14/2015,-0.6,0.3,-0.55,0,20150114,,
1/15/2015,-1.08,-0.97,0.62,0,20150115,,
1/16/2015,1.36,0.48,-0.17,0,20150116,,
1/20/2015,0.11,-0.67,-0.49,0,20150120,,
1/21/2015,0.42,-0.96,0.57,0,20150121,,
1/22/2015,1.58,0.45,0.42,0,20150122,,
1/23/2015,-0.47,0.51,-0.76,0,20150123,,
1/26/2015,0.43,0.57,-0.05,0,20150126,,
1/27/2015,-1.21,0.67,0.22,0,20150127,,
1/28/2015,-1.39,-0.07,-0.79,0,20150128,,
1/29/2015,0.98,0.24,0.01,0,20150129,,
1/30/2015,-1.3,-0.77,0.02,0,20150130,,
2/2/2015,1.25,-0.46,0.98,0,20150202,,
2/3/2015,1.49,0.17,0.47,0,20150203,,
2/4/2015,-0.35,-0.08,-0.21,0,20150204,,
2/5/2015,1.1,0.48,-0.1,0,20150205,,
2/6/2015,-0.2,0.06,0.38,0,20150206,,
2/9/2015,-0.46,-0.39,0.09,0,20150209,,
2/10/2015,1.05,-0.32,-0.68,0,20150210,,
2/11/2015,0.03,-0.1,-0.33,0,20150211,,
2/12/2015,1,0.16,-0.07,0,20150212,,
2/13/2015,0.47,0.19,-0.29,0,20150213,,
2/17/2015,0.17,-0.02,-0.06,0,20150217,,
2/18/2015,0.03,0.29,-0.81,0,20150218,,
2/19/2015,-0.01,0.28,-0.43,0,20150219,,
2/20/2015,0.61,-0.41,-0.27,0,20150220,,
2/23/2015,-0.08,0.04,-0.37,0,20150223,,
2/24/2015,0.32,-0.04,0.68,0,20150224,,
2/25/2015,0.02,0.22,-0.48,0,20150225,,
2/26/2015,-0.08,0.64,-0.51,0,20150226,,
2/27/2015,-0.36,-0.22,0.23,0,20150227,,
3/2/2015,0.62,0.24,-0.44,0,20150302,,
3/3/2015,-0.43,-0.3,0.3,0,20150303,,
3/4/2015,-0.41,0.09,-0.4,0,20150304,,
3/5/2015,0.15,0.24,-0.37,0,20150305,,
3/6/2015,-1.29,0.27,0.44,0,20150306,,
3/9/2015,0.37,0.08,-0.01,0,20150309,,
3/10/2015,-1.63,0.43,-0.48,0,20150310,,
3/11/2015,-0.04,0.56,0.49,0,20150311,,
3/12/2015,1.28,0.38,0.48,0,20150312,,
3/13/2015,-0.57,0.2,-0.03,0,20150313,,
3/16/2015,1.23,-0.78,-0.38,0,20150316,,
3/17/2015,-0.2,0.54,-0.03,0,20150317,,
3/18/2015,1.08,-0.52,-0.04,0,20150318,,
3/19/2015,-0.36,0.89,-1.12,0,20150319,,
3/20/2015,0.81,-0.15,0.56,0,20150320,,
3/23/2015,-0.19,0.21,0.23,0,20150323,,
3/24/2015,-0.51,0.58,-0.26,0,20150324,,
3/25/2015,-1.56,-0.99,1,0,20150325,,
3/26/2015,-0.22,0.11,-0.03,0,20150326,,
3/27/2015,0.32,0.5,-0.72,0,20150327,,
3/30/2015,1.24,0.01,-0.02,0,20150330,,
3/31/2015,-0.75,0.42,0.38,0,20150331,,
4/1/2015,-0.38,0.34,0.42,0,20150401,,
4/2/2015,0.35,-0.08,0.29,0,20150402,,
4/6/2015,0.61,-0.27,-0.12,0,20150406,,
4/7/2015,-0.22,-0.19,-0.18,0,20150407,,
4/8/2015,0.37,0.55,-0.71,0,20150408,,
4/9/2015,0.41,-0.7,-0.07,0,20150409,,
4/10/2015,0.49,-0.07,-0.29,0,20150410,,
4/13/2015,-0.38,0.5,0.24,0,20150413,,
4/14/2015,0.11,-0.2,0.21,0,20150414,,
4/15/2015,0.57,0.24,0.34,0,20150415,,
4/16/2015,-0.08,-0.08,-0.19,0,20150416,,
4/17/2015,-1.23,-0.46,0.2,0,20150417,,
4/20/2015,0.95,0.16,-0.29,0,20150420,,
4/21/2015,-0.1,0.19,-0.72,0,20150421,,
4/22/2015,0.46,-0.37,0.16,0,20150422,,
4/23/2015,0.29,0.28,-0.21,0,20150423,,
4/24/2015,0.17,-0.51,-0.29,0,20150424,,
4/27/2015,-0.54,-0.7,0.54,0,20150427,,
4/28/2015,0.27,0.2,1.03,0,20150428,,
4/29/2015,-0.38,-0.73,0.72,0,20150429,,
4/30/2015,-1.11,-1.06,0.75,0,20150430,,
5/1/2015,1.01,-0.31,-0.61,0,20150501,,
5/4/2015,0.32,0.04,0.24,0,20150504,,
5/5/2015,-1.19,-0.16,0.52,0,20150505,,
5/6/2015,-0.31,0.64,-0.13,0,20150506,,
5/7/2015,0.39,0.07,-0.37,0,20150507,,
5/8/2015,1.21,-0.56,-0.12,0,20150508,,
5/11/2015,-0.39,0.68,-0.02,0,20150511,,
5/12/2015,-0.27,-0.01,0.11,0,20150512,,
5/13/2015,0.01,0,0.02,0,20150513,,
5/14/2015,1.01,-0.1,-0.34,0,20150514,,
5/15/2015,0.05,-0.24,-0.2,0,20150515,,
5/18/2015,0.44,0.74,-0.08,0,20150518,,
5/19/2015,-0.09,-0.09,0.19,0,20150519,,
5/20/2015,-0.05,0.22,-0.14,0,20150520,,
5/21/2015,0.23,-0.29,0.01,0,20150521,,
5/22/2015,-0.22,-0.12,-0.1,0,20150522,,
5/26/2015,-1.01,-0.02,0,0,20150526,,
5/27/2015,0.93,0.32,-0.33,0,20150527,,
5/28/2015,-0.12,0.1,0.13,0,20150528,,
5/29/2015,-0.58,0.01,0.06,0,20150529,,
6/1/2015,0.17,-0.04,-0.22,0,20150601,,
6/2/2015,-0.02,0.32,0.35,0,20150602,,
6/3/2015,0.39,0.87,-0.23,0,20150603,,
6/4/2015,-0.88,-0.1,0,0,20150604,,
6/5/2015,0.06,0.81,0.09,0,20150605,,
6/8/2015,-0.66,0.05,0.03,0,20150608,,
6/9/2015,0.02,-0.31,0.35,0,20150609,,
6/10/2015,1.2,0.15,0.19,0,20150610,,
6/11/2015,0.21,-0.11,-0.09,0,20150611,,
6/12/2015,-0.64,0.32,0.13,0,20150612,,
6/15/2015,-0.45,0.11,-0.13,0,20150615,,
6/16/2015,0.57,0.1,-0.02,0,20150616,,
6/17/2015,0.16,-0.29,-0.63,0,20150617,,
6/18/2015,0.99,0.22,-0.45,0,20150618,,
6/19/2015,-0.43,0.56,-0.21,0,20150619,,
6/22/2015,0.63,0.09,-0.05,0,20150622,,
6/23/2015,0.12,0.23,0.27,0,20150623,,
6/24/2015,-0.79,-0.12,0.13,0,20150624,,
6/25/2015,-0.25,0.37,-0.21,0,20150625,,
6/26/2015,-0.06,-0.23,0.42,0,20150626,,
6/29/2015,-2.15,-0.43,0.19,0,20150629,,
6/30/2015,0.34,0.3,-0.65,0,20150630,,
7/1/2015,0.6,-0.77,-0.07,0,20150701,,
7/2/2015,-0.11,-0.57,-0.08,0,20150702,,
7/6/2015,-0.37,0.17,-0.56,0,20150706,,
7/7/2015,0.53,-0.44,-0.28,0,20150707,,
7/8/2015,-1.68,-0.03,0.09,0,20150708,,
7/9/2015,0.29,0.16,-0.04,0,20150709,,
7/10/2015,1.24,0.23,-0.54,0,20150710,,
7/13/2015,1.14,-0.07,-0.43,0,20150713,,
7/14/2015,0.47,0.15,0.13,0,20150714,,
7/15/2015,-0.19,-0.8,-0.07,0,20150715,,
7/16/2015,0.78,-0.16,-0.64,0,20150716,,
7/17/2015,0.05,-0.59,-0.67,0,20150717,,
7/20/2015,-0.01,-0.72,-0.59,0,20150720,,
7/21/2015,-0.47,0.02,0.3,0,20150721,,
7/22/2015,-0.18,0.19,0.21,0,20150722,,
7/23/2015,-0.6,-0.36,-0.33,0,20150723,,
7/24/2015,-1.08,-0.62,0.01,0,20150724,,
7/27/2015,-0.74,-0.25,0.07,0,20150727,,
7/28/2015,1.23,-0.34,-0.13,0,20150728,,
7/29/2015,0.74,-0.37,0.55,0,20150729,,
7/30/2015,0.12,0.17,-0.26,0,20150730,,
7/31/2015,-0.15,0.83,-1.01,0,20150731,,
8/3/2015,-0.35,-0.33,-0.19,0,20150803,,
8/4/2015,-0.14,0.09,-0.17,0,20150804,,
8/5/2015,0.36,0.01,-0.45,0,20150805,,
8/6/2015,-0.88,-0.54,1.98,0,20150806,,
8/7/2015,-0.36,-0.45,-0.35,0,20150807,,
8/10/2015,1.31,0.15,0.68,0,20150810,,
8/11/2015,-0.98,-0.08,0.39,0,20150811,,
8/12/2015,0.07,-0.09,-0.3,0,20150812,,
8/13/2015,-0.14,-0.44,0.04,0,20150813,,
8/14/2015,0.43,0.13,0.43,0,20150814,,
8/17/2015,0.6,0.44,-0.87,0,20150817,,
8/18/2015,-0.35,-0.64,0.36,0,20150818,,
8/19/2015,-0.85,-0.11,-0.23,0,20150819,,
8/20/2015,-2.24,-0.28,0.6,0,20150820,,
8/21/2015,-2.95,1.82,0.16,0,20150821,,
8/24/2015,-3.9,0.34,-0.4,0,20150824,,
8/25/2015,-1.17,0.7,-0.6,0,20150825,,
8/26/2015,3.68,-1.36,-0.36,0,20150826,,
8/27/2015,2.4,-0.69,0.59,0,20150827,,
8/28/2015,0.23,0.98,0.07,0,20150828,,
8/31/2015,-0.74,0.77,1.42,0,20150831,,
9/1/2015,-2.91,0.33,-0.48,0,20150901,,
9/2/2015,1.81,-0.16,-0.92,0,20150902,,
9/3/2015,0.17,-0.33,0.75,0,20150903,,
9/4/2015,-1.39,0.9,-0.56,0,20150904,,
9/8/2015,2.52,-0.36,-0.57,0,20150908,,
9/9/2015,-1.34,0.16,0.11,0,20150909,,
9/10/2015,0.49,-0.12,-0.32,0,20150910,,
9/11/2015,0.44,-0.2,-0.69,0,20150911,,
9/14/2015,-0.41,0.03,0.01,0,20150914,,
9/15/2015,1.22,-0.19,0.25,0,20150915,,
9/16/2015,0.84,0.02,0.44,0,20150916,,
9/17/2015,-0.17,0.9,-1.5,0,20150917,,
9/18/2015,-1.62,0.47,-0.95,0,20150918,,
9/21/2015,0.36,-0.95,1.21,0,20150921,,
9/22/2015,-1.29,-0.27,0.16,0,20150922,,
9/23/2015,-0.27,-0.16,-0.14,0,20150923,,
9/24/2015,-0.36,0.25,0.56,0,20150924,,
9/25/2015,-0.22,-1.67,1.85,0,20150925,,
9/28/2015,-2.63,-0.27,1.12,0,20150928,,
9/29/2015,-0.07,-0.72,0.7,0,20150929,,
9/30/2015,1.88,-0.43,-0.51,0,20150930,,
10/1/2015,0.13,-0.45,-0.05,0,20151001,,
10/2/2015,1.49,0.34,-0.83,0,20151002,,
10/5/2015,1.93,0.62,0.76,0,20151005,,
10/6/2015,-0.43,-0.24,1.72,0,20151006,,
10/7/2015,0.94,0.69,-0.21,0,20151007,,
10/8/2015,0.84,0.24,0.72,0,20151008,,
10/9/2015,0.12,0.21,-1.08,0,20151009,,
10/12/2015,0.06,-0.4,-0.09,0,20151012,,
10/13/2015,-0.74,-0.73,0.68,0,20151013,,
10/14/2015,-0.6,-0.26,-0.03,0,20151014,,
10/15/2015,1.56,0.65,-0.14,0,20151015,,
10/16/2015,0.36,-0.48,-0.35,0,20151016,,
10/19/2015,0,0.17,-0.67,0,20151019,,
10/20/2015,-0.15,0.01,1.19,0,20151020,,
10/21/2015,-0.74,-0.87,-0.21,0,20151021,,
10/22/2015,1.5,-0.78,0.37,0,20151022,,
10/23/2015,1.09,-0.02,-0.56,0,20151023,,
10/26/2015,-0.2,-0.34,-0.72,0,20151026,,
10/27/2015,-0.42,-0.87,-0.93,0,20151027,,
10/28/2015,1.43,1.39,0.68,0,20151028,,
10/29/2015,-0.2,-0.88,0.08,0,20151029,,
10/30/2015,-0.42,0.23,-0.56,0,20151030,,
11/2/2015,1.25,0.84,0,0,20151102,,
11/3/2015,0.32,0.45,0.22,0,20151103,,
11/4/2015,-0.26,0.34,-0.33,0,20151104,,
11/5/2015,-0.08,0.03,0.44,0,20151105,,
11/6/2015,0.14,0.8,0.32,0,20151106,,
11/9/2015,-0.95,-0.2,-0.06,0,20151109,,
11/10/2015,0.13,-0.01,0.25,0,20151110,,
11/11/2015,-0.43,-0.51,-0.19,0,20151111,,
11/12/2015,-1.45,-0.51,-0.45,0,20151112,,
11/13/2015,-1.07,0.31,0.37,0,20151113,,
11/16/2015,1.39,-0.58,0.47,0,20151116,,
11/17/2015,-0.11,-0.12,-0.64,0,20151117,,
11/18/2015,1.61,-0.01,-0.07,0,20151118,,
